Mean Temp Monthly (°C),Total Precip Monthly (mm),Province,Year,Month
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
18.380645161,50.9,Alberta,2021,7
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
14.736666667,53.4,Alberta,2021,8
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
10.343333333,12.8,Alberta,2021,9
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
2.458064516,12.8,Alberta,2021,10
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-4.81,13,Alberta,2021,11
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
-19.506451613,24.8,Alberta,2021,12
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
4.756666667,173.8,British Columbia,2015,1
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
8.189285714,111.4,British Columbia,2015,2
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.093548387,187.9,British Columbia,2015,3
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
9.59,52.9,British Columbia,2015,4
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
14.996774194,8.6,British Columbia,2015,5
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
18.753333333,12.1,British Columbia,2015,6
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
20.590322581,51.9,British Columbia,2015,7
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
19.387096774,43.3,British Columbia,2015,8
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
14.36,70.6,British Columbia,2015,9
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
12.858064516,102.1,British Columbia,2015,10
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
5.086666667,185.6,British Columbia,2015,11
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
4.480645161,235,British Columbia,2015,12
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
3.796774194,166.7,British Columbia,2016,1
7.627586207,194.6,British Columbia,2016,2
7.627586207,194.6,British Columbia,2016,2
7.627586207,194.6,British Columbia,2016,2
7.627586207,194.6,British Columbia,2016,2
